clip_id,region,main_category,macro_category,subcategory,source_url,video_title,start_time,end_time,duration,file_path,reasoning_layer,aen_score
"MA_RFD_F_20260617_142808","MadhyaPradesh","Environment","Ritual_Festival_DailyLife","Farming","https://www.youtube.com/watch?v=b849Ol2WH-E","Full video: mountain gardening, building organic vegetable garden, harvesting vegetables.","280","305","25","dataset\MadhyaPradesh\Environment\Ritual_Festival_DailyLife\Farming\MA_RFD_F_20260617_142808.wav","AT",""
"MA_RFD_DC_20260617_142816","MadhyaPradesh","Environment","Ritual_Festival_DailyLife","Diwali_Crowds","https://www.youtube.com/watch?v=5eZki_xSZV4","🔴Live : Watch Diwali 🪔 Celebration 2025 in Malaysia | Brickfields Deepavali Vibes","30","55","25","dataset\MadhyaPradesh\Environment\Ritual_Festival_DailyLife\Diwali_Crowds\MA_RFD_DC_20260617_142816.wav","PI",""
"MA_RFD_DC_20260617_142820","MadhyaPradesh","Environment","Ritual_Festival_DailyLife","Diwali_Crowds","https://www.youtube.com/watch?v=5eZki_xSZV4","🔴Live : Watch Diwali 🪔 Celebration 2025 in Malaysia | Brickfields Deepavali Vibes","60","85","25","dataset\MadhyaPradesh\Environment\Ritual_Festival_DailyLife\Diwali_Crowds\MA_RFD_DC_20260617_142820.wav","PI",""
"MA_RFD_DC_20260617_142824","MadhyaPradesh","Environment","Ritual_Festival_DailyLife","Diwali_Crowds","https://www.youtube.com/watch?v=5eZki_xSZV4","🔴Live : Watch Diwali 🪔 Celebration 2025 in Malaysia | Brickfields Deepavali Vibes","90","115","25","dataset\MadhyaPradesh\Environment\Ritual_Festival_DailyLife\Diwali_Crowds\MA_RFD_DC_20260617_142824.wav","PI",""
"MA_RFD_DC_20260617_142827","MadhyaPradesh","Environment","Ritual_Festival_DailyLife","Diwali_Crowds","https://www.youtube.com/watch?v=5eZki_xSZV4","🔴Live : Watch Diwali 🪔 Celebration 2025 in Malaysia | Brickfields Deepavali Vibes","145","170","25","dataset\MadhyaPradesh\Environment\Ritual_Festival_DailyLife\Diwali_Crowds\MA_RFD_DC_20260617_142827.wav","PI",""
"MA_RFD_DC_20260617_142831","MadhyaPradesh","Environment","Ritual_Festival_DailyLife","Diwali_Crowds","https://www.youtube.com/watch?v=5eZki_xSZV4","🔴Live : Watch Diwali 🪔 Celebration 2025 in Malaysia | Brickfields Deepavali Vibes","180","205","25","dataset\MadhyaPradesh\Environment\Ritual_Festival_DailyLife\Diwali_Crowds\MA_RFD_DC_20260617_142831.wav","PI",""
"MA_RFD_DC_20260617_142834","MadhyaPradesh","Environment","Ritual_Festival_DailyLife","Diwali_Crowds","https://www.youtube.com/watch?v=5eZki_xSZV4","🔴Live : Watch Diwali 🪔 Celebration 2025 in Malaysia | Brickfields Deepavali Vibes","240","265","25","dataset\MadhyaPradesh\Environment\Ritual_Festival_DailyLife\Diwali_Crowds\MA_RFD_DC_20260617_142834.wav","PI",""
"MA_RFD_DC_20260617_142838","MadhyaPradesh","Environment","Ritual_Festival_DailyLife","Diwali_Crowds","https://www.youtube.com/watch?v=5eZki_xSZV4","🔴Live : Watch Diwali 🪔 Celebration 2025 in Malaysia | Brickfields Deepavali Vibes","300","325","25","dataset\MadhyaPradesh\Environment\Ritual_Festival_DailyLife\Diwali_Crowds\MA_RFD_DC_20260617_142838.wav","PI",""
"MA_RFD_EC_20260617_142842","MadhyaPradesh","Environment","Ritual_Festival_DailyLife","Eid_Crowds","https://www.youtube.com/watch?v=WBk8OMnt3ds","India celebrates Eid-ul-Fitr with prayers, festivity, and harmony","0","25","25","dataset\MadhyaPradesh\Environment\Ritual_Festival_DailyLife\Eid_Crowds\MA_RFD_EC_20260617_142842.wav","PI",""
"MA_RFD_EC_20260617_142846","MadhyaPradesh","Environment","Ritual_Festival_DailyLife","Eid_Crowds","https://www.youtube.com/watch?v=WBk8OMnt3ds","India celebrates Eid-ul-Fitr with prayers, festivity, and harmony","30","55","25","dataset\MadhyaPradesh\Environment\Ritual_Festival_DailyLife\Eid_Crowds\MA_RFD_EC_20260617_142846.wav","PI",""
"MA_RFD_EC_20260617_142911","MadhyaPradesh","Environment","Ritual_Festival_DailyLife","Eid_Crowds","https://www.youtube.com/watch?v=WBk8OMnt3ds","India celebrates Eid-ul-Fitr with prayers, festivity, and harmony","60","85","25","dataset\MadhyaPradesh\Environment\Ritual_Festival_DailyLife\Eid_Crowds\MA_RFD_EC_20260617_142911.wav","PI",""
"MA_RFD_EC_20260617_142915","MadhyaPradesh","Environment","Ritual_Festival_DailyLife","Eid_Crowds","https://www.youtube.com/watch?v=WBk8OMnt3ds","India celebrates Eid-ul-Fitr with prayers, festivity, and harmony","180","205","25","dataset\MadhyaPradesh\Environment\Ritual_Festival_DailyLife\Eid_Crowds\MA_RFD_EC_20260617_142915.wav","PI",""
"MA_RFD_EC_20260617_143132","MadhyaPradesh","Environment","Ritual_Festival_DailyLife","Eid_Crowds","https://www.youtube.com/watch?v=e1MQ63RFxec","Eid ul-Fitr 2026 LIVE: Muslims Gather in New Delhi for Eid Prayers to Mark End of Ramadan | N18L","930","955","25","dataset\MadhyaPradesh\Environment\Ritual_Festival_DailyLife\Eid_Crowds\MA_RFD_EC_20260617_143132.wav","PI",""
"MA_RFD_EC_20260617_143442","MadhyaPradesh","Environment","Ritual_Festival_DailyLife","Eid_Crowds","https://www.youtube.com/watch?v=e1MQ63RFxec","Eid ul-Fitr 2026 LIVE: Muslims Gather in New Delhi for Eid Prayers to Mark End of Ramadan | N18L","1020","1045","25","dataset\MadhyaPradesh\Environment\Ritual_Festival_DailyLife\Eid_Crowds\MA_RFD_EC_20260617_143442.wav","PI",""
"HA_NW_AC_20260617_143501","Haryana","Environment","Nature_Wildlife","Animal_Calls","https://www.youtube.com/watch?v=2O26xXUonVY","Dogs Barking for One Hour - barking sounds for 60 minutes of different breeds of dogs","0","25","25","dataset\Haryana\Environment\Nature_Wildlife\Animal_Calls\HA_NW_AC_20260617_143501.wav","AT",""
"HA_NW_AC_20260617_143519","Haryana","Environment","Nature_Wildlife","Animal_Calls","https://www.youtube.com/watch?v=2O26xXUonVY","Dogs Barking for One Hour - barking sounds for 60 minutes of different breeds of dogs","30","55","25","dataset\Haryana\Environment\Nature_Wildlife\Animal_Calls\HA_NW_AC_20260617_143519.wav","AT",""
"HA_NW_AC_20260617_143535","Haryana","Environment","Nature_Wildlife","Animal_Calls","https://www.youtube.com/watch?v=2O26xXUonVY","Dogs Barking for One Hour - barking sounds for 60 minutes of different breeds of dogs","60","85","25","dataset\Haryana\Environment\Nature_Wildlife\Animal_Calls\HA_NW_AC_20260617_143535.wav","AT",""
"HA_NW_AC_20260617_143554","Haryana","Environment","Nature_Wildlife","Animal_Calls","https://www.youtube.com/watch?v=2O26xXUonVY","Dogs Barking for One Hour - barking sounds for 60 minutes of different breeds of dogs","90","115","25","dataset\Haryana\Environment\Nature_Wildlife\Animal_Calls\HA_NW_AC_20260617_143554.wav","AT",""
"HA_NW_AC_20260617_143602","Haryana","Environment","Nature_Wildlife","Animal_Calls","https://www.youtube.com/watch?v=gxaxqckkk6c","Village 6 Cow Mooing, Cow Sound, Cow Standing Near The House, Cow Want Grass Food","0","25","25","dataset\Haryana\Environment\Nature_Wildlife\Animal_Calls\HA_NW_AC_20260617_143602.wav","AT",""
"HA_NW_AC_20260617_143612","Haryana","Environment","Nature_Wildlife","Animal_Calls","https://www.youtube.com/watch?v=gxaxqckkk6c","Village 6 Cow Mooing, Cow Sound, Cow Standing Near The House, Cow Want Grass Food","30","55","25","dataset\Haryana\Environment\Nature_Wildlife\Animal_Calls\HA_NW_AC_20260617_143612.wav","AT",""
"HA_NW_AC_20260617_143615","Haryana","Environment","Nature_Wildlife","Animal_Calls","https://www.youtube.com/watch?v=gxaxqckkk6c","Village 6 Cow Mooing, Cow Sound, Cow Standing Near The House, Cow Want Grass Food","60","85","25","dataset\Haryana\Environment\Nature_Wildlife\Animal_Calls\HA_NW_AC_20260617_143615.wav","AT",""
"HA_NW_AC_20260617_143618","Haryana","Environment","Nature_Wildlife","Animal_Calls","https://www.youtube.com/watch?v=gxaxqckkk6c","Village 6 Cow Mooing, Cow Sound, Cow Standing Near The House, Cow Want Grass Food","90","115","25","dataset\Haryana\Environment\Nature_Wildlife\Animal_Calls\HA_NW_AC_20260617_143618.wav","AT",""
"HA_NW_CS_20260617_144149","Haryana","Environment","Nature_Wildlife","Coastal_Sounds","https://www.youtube.com/watch?v=btmjDyff6E8","Fall Asleep with Powerful Waves at Night on Museddu Beach - Ocean Sounds for Deep Sleeping","3600","3625","25","dataset\Haryana\Environment\Nature_Wildlife\Coastal_Sounds\HA_NW_CS_20260617_144149.wav","AT",""
"HA_NW_CS_20260617_144400","Haryana","Environment","Nature_Wildlife","Coastal_Sounds","https://www.youtube.com/watch?v=btmjDyff6E8","Fall Asleep with Powerful Waves at Night on Museddu Beach - Ocean Sounds for Deep Sleeping","3630","3655","25","dataset\Haryana\Environment\Nature_Wildlife\Coastal_Sounds\HA_NW_CS_20260617_144400.wav","AT",""
"HA_NW_CS_20260617_144901","Haryana","Environment","Nature_Wildlife","Coastal_Sounds","https://www.youtube.com/watch?v=btmjDyff6E8","Fall Asleep with Powerful Waves at Night on Museddu Beach - Ocean Sounds for Deep Sleeping","3660","3685","25","dataset\Haryana\Environment\Nature_Wildlife\Coastal_Sounds\HA_NW_CS_20260617_144901.wav","AT",""
"HA_NW_CS_20260617_145402","Haryana","Environment","Nature_Wildlife","Coastal_Sounds","https://www.youtube.com/watch?v=btmjDyff6E8","Fall Asleep with Powerful Waves at Night on Museddu Beach - Ocean Sounds for Deep Sleeping","3690","3715","25","dataset\Haryana\Environment\Nature_Wildlife\Coastal_Sounds\HA_NW_CS_20260617_145402.wav","AT",""
"HA_NW_CS_20260617_145629","Haryana","Environment","Nature_Wildlife","Coastal_Sounds","https://www.youtube.com/watch?v=btmjDyff6E8","Fall Asleep with Powerful Waves at Night on Museddu Beach - Ocean Sounds for Deep Sleeping","3720","3745","25","dataset\Haryana\Environment\Nature_Wildlife\Coastal_Sounds\HA_NW_CS_20260617_145629.wav","AT",""
"HA_NW_F_20260617_171147","Haryana","Environment","Nature_Wildlife","Forests","https://www.youtube.com/watch?v=P6O0rpwt5a8","Ambient sounds of the Indian Forest - Birds singing, Insects trilling, @IndianBirdVideos","0","25","25","dataset\Haryana\Environment\Nature_Wildlife\Forests\HA_NW_F_20260617_171147.wav","AT",""
"HA_NW_F_20260617_171150","Haryana","Environment","Nature_Wildlife","Forests","https://www.youtube.com/watch?v=P6O0rpwt5a8","Ambient sounds of the Indian Forest - Birds singing, Insects trilling, @IndianBirdVideos","30","55","25","dataset\Haryana\Environment\Nature_Wildlife\Forests\HA_NW_F_20260617_171150.wav","AT",""
"HA_NW_F_20260617_171153","Haryana","Environment","Nature_Wildlife","Forests","https://www.youtube.com/watch?v=P6O0rpwt5a8","Ambient sounds of the Indian Forest - Birds singing, Insects trilling, @IndianBirdVideos","60","85","25","dataset\Haryana\Environment\Nature_Wildlife\Forests\HA_NW_F_20260617_171153.wav","AT",""
"HA_NW_F_20260617_171156","Haryana","Environment","Nature_Wildlife","Forests","https://www.youtube.com/watch?v=P6O0rpwt5a8","Ambient sounds of the Indian Forest - Birds singing, Insects trilling, @IndianBirdVideos","90","115","25","dataset\Haryana\Environment\Nature_Wildlife\Forests\HA_NW_F_20260617_171156.wav","AT",""
"HA_NW_F_20260617_171158","Haryana","Environment","Nature_Wildlife","Forests","https://www.youtube.com/watch?v=P6O0rpwt5a8","Ambient sounds of the Indian Forest - Birds singing, Insects trilling, @IndianBirdVideos","120","145","25","dataset\Haryana\Environment\Nature_Wildlife\Forests\HA_NW_F_20260617_171158.wav","AT",""
"HA_NW_F_20260617_171201","Haryana","Environment","Nature_Wildlife","Forests","https://www.youtube.com/watch?v=P6O0rpwt5a8","Ambient sounds of the Indian Forest - Birds singing, Insects trilling, @IndianBirdVideos","150","175","25","dataset\Haryana\Environment\Nature_Wildlife\Forests\HA_NW_F_20260617_171201.wav","AT",""
"HA_NW_F_20260617_171218","Haryana","Environment","Nature_Wildlife","Forests","https://www.youtube.com/watch?v=P6O0rpwt5a8","Ambient sounds of the Indian Forest - Birds singing, Insects trilling, @IndianBirdVideos","180","205","25","dataset\Haryana\Environment\Nature_Wildlife\Forests\HA_NW_F_20260617_171218.wav","AT",""
"HA_NW_F_20260617_171220","Haryana","Environment","Nature_Wildlife","Forests","https://www.youtube.com/watch?v=P6O0rpwt5a8","Ambient sounds of the Indian Forest - Birds singing, Insects trilling, @IndianBirdVideos","210","235","25","dataset\Haryana\Environment\Nature_Wildlife\Forests\HA_NW_F_20260617_171220.wav","AT",""
"HA_NW_MR_20260617_171233","Haryana","Environment","Nature_Wildlife","Monsoon_Rain","https://www.youtube.com/watch?v=RbUSC4IkZnw","Walking in Heavy Rain | Monsoon Rainy Season in India | The beauty of the Indian countryside | ASMR","1800","1825","25","dataset\Haryana\Environment\Nature_Wildlife\Monsoon_Rain\HA_NW_MR_20260617_171233.wav","AT",""
"HA_NW_MR_20260617_171247","Haryana","Environment","Nature_Wildlife","Monsoon_Rain","https://www.youtube.com/watch?v=RbUSC4IkZnw","Walking in Heavy Rain | Monsoon Rainy Season in India | The beauty of the Indian countryside | ASMR","1830","1855","25","dataset\Haryana\Environment\Nature_Wildlife\Monsoon_Rain\HA_NW_MR_20260617_171247.wav","AT",""
"HA_NW_MR_20260617_171259","Haryana","Environment","Nature_Wildlife","Monsoon_Rain","https://www.youtube.com/watch?v=RbUSC4IkZnw","Walking in Heavy Rain | Monsoon Rainy Season in India | The beauty of the Indian countryside | ASMR","1860","1885","25","dataset\Haryana\Environment\Nature_Wildlife\Monsoon_Rain\HA_NW_MR_20260617_171259.wav","AT",""
"HA_NW_MR_20260617_171310","Haryana","Environment","Nature_Wildlife","Monsoon_Rain","https://www.youtube.com/watch?v=RbUSC4IkZnw","Walking in Heavy Rain | Monsoon Rainy Season in India | The beauty of the Indian countryside | ASMR","1890","1915","25","dataset\Haryana\Environment\Nature_Wildlife\Monsoon_Rain\HA_NW_MR_20260617_171310.wav","AT",""
"HA_NW_MR_20260617_171324","Haryana","Environment","Nature_Wildlife","Monsoon_Rain","https://www.youtube.com/watch?v=RbUSC4IkZnw","Walking in Heavy Rain | Monsoon Rainy Season in India | The beauty of the Indian countryside | ASMR","1920","1945","25","dataset\Haryana\Environment\Nature_Wildlife\Monsoon_Rain\HA_NW_MR_20260617_171324.wav","AT",""
"HA_NW_MR_20260617_171337","Haryana","Environment","Nature_Wildlife","Monsoon_Rain","https://www.youtube.com/watch?v=RbUSC4IkZnw","Walking in Heavy Rain | Monsoon Rainy Season in India | The beauty of the Indian countryside | ASMR","1950","1975","25","dataset\Haryana\Environment\Nature_Wildlife\Monsoon_Rain\HA_NW_MR_20260617_171337.wav","AT",""
"HA_NW_MR_20260617_171348","Haryana","Environment","Nature_Wildlife","Monsoon_Rain","https://www.youtube.com/watch?v=RbUSC4IkZnw","Walking in Heavy Rain | Monsoon Rainy Season in India | The beauty of the Indian countryside | ASMR","1980","2005","25","dataset\Haryana\Environment\Nature_Wildlife\Monsoon_Rain\HA_NW_MR_20260617_171348.wav","AT",""
"HA_NW_MR_20260617_171401","Haryana","Environment","Nature_Wildlife","Monsoon_Rain","https://www.youtube.com/watch?v=RbUSC4IkZnw","Walking in Heavy Rain | Monsoon Rainy Season in India | The beauty of the Indian countryside | ASMR","2010","2035","25","dataset\Haryana\Environment\Nature_Wildlife\Monsoon_Rain\HA_NW_MR_20260617_171401.wav","AT",""
"HA_NW_R_20260617_171404","Haryana","Environment","Nature_Wildlife","Rivers","https://www.youtube.com/watch?v=OsRlnGW_65s","Relaxing & Soothing River Sounds of Ganga River flowing through Rishikesh Near Art of Living Ashram","180","205","25","dataset\Haryana\Environment\Nature_Wildlife\Rivers\HA_NW_R_20260617_171404.wav","AT",""
"HA_NW_R_20260617_171406","Haryana","Environment","Nature_Wildlife","Rivers","https://www.youtube.com/watch?v=OsRlnGW_65s","Relaxing & Soothing River Sounds of Ganga River flowing through Rishikesh Near Art of Living Ashram","210","235","25","dataset\Haryana\Environment\Nature_Wildlife\Rivers\HA_NW_R_20260617_171406.wav","AT",""
"HA_NW_R_20260617_171409","Haryana","Environment","Nature_Wildlife","Rivers","https://www.youtube.com/watch?v=OsRlnGW_65s","Relaxing & Soothing River Sounds of Ganga River flowing through Rishikesh Near Art of Living Ashram","240","265","25","dataset\Haryana\Environment\Nature_Wildlife\Rivers\HA_NW_R_20260617_171409.wav","AT",""
"HA_NW_R_20260617_171412","Haryana","Environment","Nature_Wildlife","Rivers","https://www.youtube.com/watch?v=OsRlnGW_65s","Relaxing & Soothing River Sounds of Ganga River flowing through Rishikesh Near Art of Living Ashram","270","295","25","dataset\Haryana\Environment\Nature_Wildlife\Rivers\HA_NW_R_20260617_171412.wav","AT",""
"HA_NW_R_20260617_171415","Haryana","Environment","Nature_Wildlife","Rivers","https://www.youtube.com/watch?v=OsRlnGW_65s","Relaxing & Soothing River Sounds of Ganga River flowing through Rishikesh Near Art of Living Ashram","300","325","25","dataset\Haryana\Environment\Nature_Wildlife\Rivers\HA_NW_R_20260617_171415.wav","AT",""
"HA_NW_R_20260617_171418","Haryana","Environment","Nature_Wildlife","Rivers","https://www.youtube.com/watch?v=JCG9MOIm4kY","[ASMR] Pure sound of flowing river | Manali, India🇮🇳","0","25","25","dataset\Haryana\Environment\Nature_Wildlife\Rivers\HA_NW_R_20260617_171418.wav","AT",""
"HA_NW_R_20260617_171421","Haryana","Environment","Nature_Wildlife","Rivers","https://www.youtube.com/watch?v=JCG9MOIm4kY","[ASMR] Pure sound of flowing river | Manali, India🇮🇳","30","55","25","dataset\Haryana\Environment\Nature_Wildlife\Rivers\HA_NW_R_20260617_171421.wav","AT",""
"HA_NW_R_20260617_171424","Haryana","Environment","Nature_Wildlife","Rivers","https://www.youtube.com/watch?v=JCG9MOIm4kY","[ASMR] Pure sound of flowing river | Manali, India🇮🇳","60","85","25","dataset\Haryana\Environment\Nature_Wildlife\Rivers\HA_NW_R_20260617_171424.wav","AT",""
"HA_UI_A_20260617_171427","Haryana","Environment","Urban_Industrial","Autorickshaws","https://www.youtube.com/watch?v=xqcg5G28yVc","Auto video | Mahindra ALFA off road driving unloading mitti","0","25","25","dataset\Haryana\Environment\Urban_Industrial\Autorickshaws\HA_UI_A_20260617_171427.wav","AT",""
"HA_UI_A_20260617_171430","Haryana","Environment","Urban_Industrial","Autorickshaws","https://www.youtube.com/watch?v=xqcg5G28yVc","Auto video | Mahindra ALFA off road driving unloading mitti","30","55","25","dataset\Haryana\Environment\Urban_Industrial\Autorickshaws\HA_UI_A_20260617_171430.wav","AT",""
"HA_UI_A_20260617_171432","Haryana","Environment","Urban_Industrial","Autorickshaws","https://www.youtube.com/watch?v=xqcg5G28yVc","Auto video | Mahindra ALFA off road driving unloading mitti","60","85","25","dataset\Haryana\Environment\Urban_Industrial\Autorickshaws\HA_UI_A_20260617_171432.wav","AT",""
"HA_UI_A_20260617_171435","Haryana","Environment","Urban_Industrial","Autorickshaws","https://www.youtube.com/watch?v=xqcg5G28yVc","Auto video | Mahindra ALFA off road driving unloading mitti","90","115","25","dataset\Haryana\Environment\Urban_Industrial\Autorickshaws\HA_UI_A_20260617_171435.wav","AT",""
"HA_UI_A_20260617_171437","Haryana","Environment","Urban_Industrial","Autorickshaws","https://www.youtube.com/watch?v=xqcg5G28yVc","Auto video | Mahindra ALFA off road driving unloading mitti","120","145","25","dataset\Haryana\Environment\Urban_Industrial\Autorickshaws\HA_UI_A_20260617_171437.wav","AT",""
"HA_UI_A_20260617_171439","Haryana","Environment","Urban_Industrial","Autorickshaws","https://www.youtube.com/watch?v=xqcg5G28yVc","Auto video | Mahindra ALFA off road driving unloading mitti","150","175","25","dataset\Haryana\Environment\Urban_Industrial\Autorickshaws\HA_UI_A_20260617_171439.wav","AT",""
"HA_UI_A_20260617_171442","Haryana","Environment","Urban_Industrial","Autorickshaws","https://www.youtube.com/watch?v=NKYSHKYs6nI","Share Auto Rikshaw :  Diversion Mud Roads Auto Driving | Passenger Auto | Auto Videos","0","30","30","dataset\Haryana\Environment\Urban_Industrial\Autorickshaws\HA_UI_A_20260617_171442.wav","AT",""
"HA_UI_A_20260617_171444","Haryana","Environment","Urban_Industrial","Autorickshaws","https://www.youtube.com/watch?v=JSkxUs-JFY4","Auto Sound Effects 2 HD.","0","21","21","dataset\Haryana\Environment\Urban_Industrial\Autorickshaws\HA_UI_A_20260617_171444.wav","AT",""
"HA_UI_T_20260617_171456","Haryana","Environment","Urban_Industrial","Trains","https://www.youtube.com/watch?v=As5kpolSgdY","ICF Track sound  | Night relaxing ICF tracksound of Azad Hind Express | Train sound | Track sound","780","805","25","dataset\Haryana\Environment\Urban_Industrial\Trains\HA_UI_T_20260617_171456.wav","AT",""
"HA_UI_T_20260617_171506","Haryana","Environment","Urban_Industrial","Trains","https://www.youtube.com/watch?v=As5kpolSgdY","ICF Track sound  | Night relaxing ICF tracksound of Azad Hind Express | Train sound | Track sound","810","835","25","dataset\Haryana\Environment\Urban_Industrial\Trains\HA_UI_T_20260617_171506.wav","AT",""
"HA_UI_T_20260617_171514","Haryana","Environment","Urban_Industrial","Trains","https://www.youtube.com/watch?v=As5kpolSgdY","ICF Track sound  | Night relaxing ICF tracksound of Azad Hind Express | Train sound | Track sound","840","865","25","dataset\Haryana\Environment\Urban_Industrial\Trains\HA_UI_T_20260617_171514.wav","AT",""
"HA_UI_T_20260617_171552","Haryana","Environment","Urban_Industrial","Trains","https://www.youtube.com/watch?v=As5kpolSgdY","ICF Track sound  | Night relaxing ICF tracksound of Azad Hind Express | Train sound | Track sound","870","895","25","dataset\Haryana\Environment\Urban_Industrial\Trains\HA_UI_T_20260617_171552.wav","AT",""
"HA_UI_T_20260617_171600","Haryana","Environment","Urban_Industrial","Trains","https://www.youtube.com/watch?v=As5kpolSgdY","ICF Track sound  | Night relaxing ICF tracksound of Azad Hind Express | Train sound | Track sound","900","925","25","dataset\Haryana\Environment\Urban_Industrial\Trains\HA_UI_T_20260617_171600.wav","AT",""
"HA_UI_T_20260617_171610","Haryana","Environment","Urban_Industrial","Trains","https://www.youtube.com/watch?v=As5kpolSgdY","ICF Track sound  | Night relaxing ICF tracksound of Azad Hind Express | Train sound | Track sound","930","955","25","dataset\Haryana\Environment\Urban_Industrial\Trains\HA_UI_T_20260617_171610.wav","AT",""
"HA_UI_T_20260617_171618","Haryana","Environment","Urban_Industrial","Trains","https://www.youtube.com/watch?v=As5kpolSgdY","ICF Track sound  | Night relaxing ICF tracksound of Azad Hind Express | Train sound | Track sound","960","985","25","dataset\Haryana\Environment\Urban_Industrial\Trains\HA_UI_T_20260617_171618.wav","AT",""
"HA_UI_T_20260617_171627","Haryana","Environment","Urban_Industrial","Trains","https://www.youtube.com/watch?v=As5kpolSgdY","ICF Track sound  | Night relaxing ICF tracksound of Azad Hind Express | Train sound | Track sound","990","1015","25","dataset\Haryana\Environment\Urban_Industrial\Trains\HA_UI_T_20260617_171627.wav","AT",""
"HA_UI_C_20260617_171701","Haryana","Environment","Urban_Industrial","Construction","https://www.youtube.com/watch?v=UZ_RrLxMrEg&list=LL&index=7&t=6413s","CONSTRUCTION SITE SOUND EFFECT/ AMBIENCE DRILLING JACKHAMMER METAL HAMMERING NOISE SOUNDSCAPE ASMR","7200","7225","25","dataset\Haryana\Environment\Urban_Industrial\Construction\HA_UI_C_20260617_171701.wav","AT",""
"HA_UI_C_20260617_171732","Haryana","Environment","Urban_Industrial","Construction","https://www.youtube.com/watch?v=UZ_RrLxMrEg&list=LL&index=7&t=6413s","CONSTRUCTION SITE SOUND EFFECT/ AMBIENCE DRILLING JACKHAMMER METAL HAMMERING NOISE SOUNDSCAPE ASMR","7230","7255","25","dataset\Haryana\Environment\Urban_Industrial\Construction\HA_UI_C_20260617_171732.wav","AT",""
"HA_UI_C_20260617_171815","Haryana","Environment","Urban_Industrial","Construction","https://www.youtube.com/watch?v=UZ_RrLxMrEg&list=LL&index=7&t=6413s","CONSTRUCTION SITE SOUND EFFECT/ AMBIENCE DRILLING JACKHAMMER METAL HAMMERING NOISE SOUNDSCAPE ASMR","7260","7285","25","dataset\Haryana\Environment\Urban_Industrial\Construction\HA_UI_C_20260617_171815.wav","AT",""
"HA_UI_C_20260617_171847","Haryana","Environment","Urban_Industrial","Construction","https://www.youtube.com/watch?v=UZ_RrLxMrEg&list=LL&index=7&t=6413s","CONSTRUCTION SITE SOUND EFFECT/ AMBIENCE DRILLING JACKHAMMER METAL HAMMERING NOISE SOUNDSCAPE ASMR","7290","7315","25","dataset\Haryana\Environment\Urban_Industrial\Construction\HA_UI_C_20260617_171847.wav","AT",""
"HA_UI_C_20260617_171929","Haryana","Environment","Urban_Industrial","Construction","https://www.youtube.com/watch?v=UZ_RrLxMrEg&list=LL&index=7&t=6413s","CONSTRUCTION SITE SOUND EFFECT/ AMBIENCE DRILLING JACKHAMMER METAL HAMMERING NOISE SOUNDSCAPE ASMR","7320","7345","25","dataset\Haryana\Environment\Urban_Industrial\Construction\HA_UI_C_20260617_171929.wav","AT",""
"HA_UI_C_20260617_172005","Haryana","Environment","Urban_Industrial","Construction","https://www.youtube.com/watch?v=UZ_RrLxMrEg&list=LL&index=7&t=6413s","CONSTRUCTION SITE SOUND EFFECT/ AMBIENCE DRILLING JACKHAMMER METAL HAMMERING NOISE SOUNDSCAPE ASMR","7350","7375","25","dataset\Haryana\Environment\Urban_Industrial\Construction\HA_UI_C_20260617_172005.wav","AT",""
"HA_UI_C_20260617_172038","Haryana","Environment","Urban_Industrial","Construction","https://www.youtube.com/watch?v=UZ_RrLxMrEg&list=LL&index=7&t=6413s","CONSTRUCTION SITE SOUND EFFECT/ AMBIENCE DRILLING JACKHAMMER METAL HAMMERING NOISE SOUNDSCAPE ASMR","7380","7405","25","dataset\Haryana\Environment\Urban_Industrial\Construction\HA_UI_C_20260617_172038.wav","AT",""
"HA_UI_C_20260617_172111","Haryana","Environment","Urban_Industrial","Construction","https://www.youtube.com/watch?v=UZ_RrLxMrEg&list=LL&index=7&t=6413s","CONSTRUCTION SITE SOUND EFFECT/ AMBIENCE DRILLING JACKHAMMER METAL HAMMERING NOISE SOUNDSCAPE ASMR","7410","7435","25","dataset\Haryana\Environment\Urban_Industrial\Construction\HA_UI_C_20260617_172111.wav","AT",""
"HA_UI_M_20260617_172114","Haryana","Environment","Urban_Industrial","Markets","https://www.youtube.com/shorts/wsHrVRTF-H4","Indian Market Ambience | No Copyright | Sound Effect | #SFXOriginals #liverecorded #sfx #sfxsound","0","25","25","dataset\Haryana\Environment\Urban_Industrial\Markets\HA_UI_M_20260617_172114.wav","AT",""
"HA_UI_M_20260617_172116","Haryana","Environment","Urban_Industrial","Markets","https://www.youtube.com/shorts/wsHrVRTF-H4","Indian Market Ambience | No Copyright | Sound Effect | #SFXOriginals #liverecorded #sfx #sfxsound","30","55","25","dataset\Haryana\Environment\Urban_Industrial\Markets\HA_UI_M_20260617_172116.wav","AT",""
"HA_UI_M_20260617_172119","Haryana","Environment","Urban_Industrial","Markets","https://www.youtube.com/shorts/wsHrVRTF-H4","Indian Market Ambience | No Copyright | Sound Effect | #SFXOriginals #liverecorded #sfx #sfxsound","60","85","25","dataset\Haryana\Environment\Urban_Industrial\Markets\HA_UI_M_20260617_172119.wav","AT",""
"HA_UI_M_20260617_172121","Haryana","Environment","Urban_Industrial","Markets","https://www.youtube.com/watch?v=0fqt2AMpTg0","Indian vegetable market ambiance (soundFX) | High Quality | NonCopyright","0","25","25","dataset\Haryana\Environment\Urban_Industrial\Markets\HA_UI_M_20260617_172121.wav","AT",""
